customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
IA52178,Arizona,F,College,0,81119,196,0,Corporate Auto,SUV,940
WC42895,California,F,Bachelor,0,65724,70,0,Personal Auto,Four-Door Car,14
JP41935,Washington,M,High School or Below,0,20128,70,0,Personal Auto,Four-Door Car,336
YM77369,Oregon,M,High School or Below,0,56146,119,0,Corporate Auto,Four-Door Car,401
WV15213,California,M,Bachelor,0,84658,62,0,Personal Auto,Four-Door Car,44
GX37592,Nevada,F,College,0,33257,72,0,Personal Auto,Four-Door Car,345
VM34210,Washington,F,College,0,0,101,0,Personal Auto,SUV,337
YJ59924,Oregon,M,College,0,31115,92,0,Personal Auto,Four-Door Car,441
OO35641,Oregon,F,College,0,78487,117,0,Personal Auto,SUV,448
EU54076,Oregon,M,Bachelor,0,92472,65,0,Corporate Auto,Four-Door Car,240
QH56750,Arizona,M,High School or Below,0,0,64,0,Personal Auto,Four-Door Car,460
PQ27923,Washington,M,Master,0,71737,79,0,Personal Auto,Two-Door Car,338
ES16126,California,M,College,0,60475,107,0,Personal Auto,Four-Door Car,513
PG42834,Arizona,F,Bachelor,0,26577,79,0,Personal Auto,Four-Door Car,73
OY44814,Arizona,M,High School or Below,0,0,71,0,Personal Auto,Two-Door Car,511
JI97190,California,M,High School or Below,0,43461,64,0,Personal Auto,Two-Door Car,307
ZK61113,Oregon,M,High School or Below,0,0,94,0,Personal Auto,Two-Door Car,676
MU88116,Oregon,F,Master,0,69085,113,0,Corporate Auto,Sports Car,472
TP61305,California,M,High School or Below,0,0,84,0,Personal Auto,Four-Door Car,604
ZY20779,Washington,M,High School or Below,0,0,71,0,Personal Auto,Two-Door Car,340
KP65334,California,F,College,0,0,77,0,Corporate Auto,Four-Door Car,783
OH15677,California,M,High School or Below,0,0,110,0,Personal Auto,Sports Car,1272
HB53755,Oregon,F,High School or Below,0,0,106,0,Personal Auto,Sports Car,763
UF77079,Arizona,F,High School or Below,0,58361,95,0,Personal Auto,Four-Door Car,43
TD20252,Arizona,M,College,0,74092,67,0,Personal Auto,Four-Door Car,321
TH68362,California,F,College,0,0,64,0,Corporate Auto,Four-Door Car,380
TO34442,Washington,M,College,0,59768,71,0,Personal Auto,Four-Door Car,340
MP96373,Washington,M,Master,0,54585,7575,0,Personal Auto,Two-Door Car,340
CV72453,Oregon,F,High School or Below,0,0,125,0,Corporate Auto,SUV,900
OY92520,California,F,Bachelor,0,12075,94,0,Personal Auto,Four-Door Car,451
UY95530,California,M,College,0,62464,109,0,Personal Auto,Sports Car,400
FB84235,Oregon,M,College,0,22520,73,0,Personal Auto,Four-Door Car,350
MJ14480,Arizona,F,High School or Below,0,35012,72,0,Personal Auto,Four-Door Car,345
KW81128,Arizona,F,College,0,95140,126,0,Personal Auto,Sports Car,45
DQ98402,Nevada,F,High School or Below,0,82477,90,0,Corporate Auto,Two-Door Car,432
WN53966,California,M,Master,0,85871,92,0,Personal Auto,Four-Door Car,112
QK69627,Washington,F,High School or Below,0,75264,78,0,Personal Auto,Four-Door Car,343
QC55306,Washington,M,High School or Below,0,83170,97,0,Personal Auto,Four-Door Car,344
WV79842,California,M,High School or Below,0,24314,235,0,Personal Auto,Luxury SUV,1128
DF40318,Oregon,M,Master,0,79751,63,0,Corporate Auto,Two-Door Car,392
TN90661,Nevada,M,High School or Below,0,83318,72,0,Corporate Auto,Four-Door Car,345
ZU88029,Oregon,F,Master,0,26161,109,0,Personal Auto,Sports Car,594
TQ88221,California,F,Bachelor,0,30473,72,0,Corporate Auto,Four-Door Car,450
KH34667,Nevada,M,College,0,50472,87,0,Corporate Auto,Four-Door Car,281
HW54198,Nevada,M,Master,0,94186,64,0,Personal Auto,Four-Door Car,135
GZ79662,Arizona,M,High School or Below,0,47611,69,0,Corporate Auto,Four-Door Car,593
YA11342,California,M,High School or Below,0,0,103,0,Personal Auto,Four-Door Car,518
ZW18871,Oregon,M,High School or Below,0,91245,69,0,Corporate Auto,Four-Door Car,19
QZ17137,Arizona,F,High School or Below,0,45944,83,0,Personal Auto,Two-Door Car,182
UV53712,California,F,College,0,59649,69,0,Personal Auto,Four-Door Car,167
SJ43436,Oregon,F,Bachelor,0,52785,61,0,Corporate Auto,Two-Door Car,45
VW46878,Oregon,F,High School or Below,0,59648,66,0,Personal Auto,Four-Door Car,316
TW91179,Oregon,F,College,0,93272,95,0,Corporate Auto,Four-Door Car,281
LG19551,Arizona,M,Bachelor,0,22134,72,0,Corporate Auto,Four-Door Car,445
AI49712,Washington,F,High School or Below,0,0,72,0,Personal Auto,Four-Door Car,345
WN14473,Arizona,M,Master,0,87798,71,0,Personal Auto,Two-Door Car,204
WH62198,California,M,Bachelor,0,0,63,0,Personal Auto,Four-Door Car,305
SP85148,California,F,Master,0,43811,117,0,Personal Auto,Sports Car,571
FB49203,California,F,College,0,0,91,0,Corporate Auto,Two-Door Car,655
FF94341,Nevada,F,Bachelor,0,92456,95,0,Special Auto,Four-Door Car,456
TS42594,California,F,High School or Below,0,59207,116,0,Personal Auto,Four-Door Car,556
IL43607,California,F,High School or Below,0,64519,69,0,Corporate Auto,Four-Door Car,331
FL85008,Oregon,F,High School or Below,0,11432,119,0,Personal Auto,SUV,571
AN47199,Nevada,F,College,0,0,80,0,Personal Auto,Two-Door Car,81
SV28347,California,M,High School or Below,0,32607,111,0,Corporate Auto,SUV,532
IC78105,Arizona,F,High School or Below,0,26444,196,0,Personal Auto,Luxury Car,940
RB28630,Oregon,F,High School or Below,0,39381,74,0,Personal Auto,Four-Door Car,355
KA32645,Nevada,M,College,0,0,83,0,Personal Auto,Four-Door Car,946
QD73891,Oregon,M,High School or Below,0,90217,66,0,Personal Auto,Four-Door Car,316
LM58949,Oregon,M,High School or Below,0,24248,70,0,Personal Auto,Four-Door Car,336
YG40323,Arizona,M,Bachelor,0,99368,113,0,Personal Auto,Four-Door Car,82
EP82214,Arizona,F,High School or Below,0,68189,82,0,Special Auto,Four-Door Car,343
EO91797,Nevada,F,Master,0,32370,130,0,Corporate Auto,SUV,487
RU50098,Arizona,F,Master,0,34990,65,0,Personal Auto,Four-Door Car,42
QW10541,California,F,High School or Below,0,25714,67,0,Personal Auto,Two-Door Car,321
SB50826,Oregon,M,College,0,61091,95,0,Personal Auto,Two-Door Car,409
XX29952,Arizona,M,College,0,88184,104,0,Personal Auto,Four-Door Car,240
AT93647,California,F,College,0,60252,65,0,Personal Auto,Four-Door Car,182
QP56563,Oregon,M,College,0,80985,67,0,Personal Auto,Four-Door Car,124
UF88986,Washington,F,College,0,39783,72,0,Personal Auto,Two-Door Car,345
TY43440,California,M,High School or Below,0,99845,110,0,Personal Auto,SUV,528
NJ15094,Washington,F,Bachelors,0,0,72,0,Personal Auto,Four-Door Car,345
MM45334,Oregon,F,College,0,40803,71,0,Personal Auto,Four-Door Car,122
KH93988,Oregon,F,College,0,71134,98,0,Personal Auto,Two-Door Car,196
RY38931,Arizona,M,Bachelor,0,36088,72,0,Personal Auto,Four-Door Car,345
CV48634,Nevada,M,College,0,29431,103,0,Personal Auto,SUV,237
TN76120,Washington,M,Bachelors,0,36088,72,0,Personal Auto,Four-Door Car,345
ZS96174,Oregon,M,College,0,17937,65,0,Personal Auto,Two-Door Car,312
MI62456,Arizona,F,Bachelor,0,23376,78,0,Personal Auto,Four-Door Car,374
DD44177,California,F,Doctor,0,21986,63,0,Personal Auto,Two-Door Car,333
NX31380,Arizona,F,Bachelor,0,23032,89,0,Corporate Auto,Four-Door Car,427
KQ43374,Oregon,F,College,0,32114,104,0,Corporate Auto,SUV,445
XA54112,California,M,Bachelor,0,13330,117,0,Corporate Auto,SUV,561
QB14087,California,F,College,0,44934,61,0,Personal Auto,Four-Door Car,357
FV42881,Oregon,F,College,0,96137,73,0,Corporate Auto,Two-Door Car,67
AV76907,Oregon,F,College,0,40864,109,0,Personal Auto,SUV,166
VM85555,California,F,College,0,22668,67,0,Personal Auto,Four-Door Car,33
ZU88113,Oregon,M,College,0,90751,82,0,Personal Auto,Two-Door Car,315
SZ75668,Oregon,M,College,0,44186,64,0,Personal Auto,Four-Door Car,295
MZ65087,Oregon,M,College,0,92678,70,0,Personal Auto,Four-Door Car,34
EL61402,Arizona,F,Bachelor,0,74257,76,0,Personal Auto,Four-Door Car,214
CJ31839,California,M,Bachelor,0,99981,71,0,Special Auto,Four-Door Car,204
XM11175,Arizona,M,College,0,0,91,0,Personal Auto,Four-Door Car,655
LF41085,Arizona,F,College,0,19591,74,0,Personal Auto,Two-Door Car,95
MB19556,California,F,College,0,29095,127,0,Personal Auto,SUV,664
HC74532,Oregon,F,Bachelor,0,0,62,0,Corporate Auto,Four-Door Car,389
SB66770,Arizona,M,Master,0,60880,119,0,Corporate Auto,Two-Door Car,109
JI25066,AZ,F,Bachelor,0,61785,61,0,Personal Auto,Two-Door Car,271
PY98958,Oregon,M,Bachelor,0,44428,104,0,Special Auto,SUV,499
RA65645,California,M,High School or Below,0,95697,107,0,Personal Auto,Sports Car,178
FQ79356,California,F,Bachelor,0,18064,63,0,Personal Auto,Four-Door Car,182
TM25808,California,M,High School or Below,0,74720,70,0,Personal Auto,Two-Door Car,200
XO46388,California,F,Bachelor,0,22594,67,0,Personal Auto,Four-Door Car,321
LB81265,AZ,F,Bachelor,0,40987,73,0,Personal Auto,Four-Door Car,329
JR38787,Nevada,M,High School or Below,0,24561,126,0,Personal Auto,SUV,853
KZ22690,California,F,College,0,76456,83,0,Personal Auto,Four-Door Car,42
NY49598,California,M,College,0,65828,62,0,Personal Auto,Four-Door Car,297
KY39767,Oregon,F,College,0,0,68,0,Personal Auto,Four-Door Car,489
YU35386,AZ,F,Bachelor,0,63621,70,0,Personal Auto,Four-Door Car,444
TF82172,AZ,M,College,0,10074,107,0,Corporate Auto,SUV,108
ER40041,Oregon,F,College,0,78965,183,0,Personal Auto,Luxury Car,145
MS39869,Nevada,F,College,0,0,68,0,Personal Auto,Four-Door Car,479
PV77906,AZ,M,Bachelor,0,23604,64,0,Corporate Auto,Two-Door Car,460
QF21045,Oregon,F,College,0,99205,68,0,Personal Auto,Two-Door Car,323
HF65914,AZ,M,College,0,0,92,0,Personal Auto,Two-Door Car,441
AJ58038,California,F,Bachelor,0,0,66,0,Corporate Auto,Four-Door Car,433
ZR88383,Nevada,F,College,0,55350,67,0,Personal Auto,Four-Door Car,321
OT49339,Oregon,M,College,0,21052,111,0,Corporate Auto,SUV,453
FI74985,Oregon,F,High School or Below,0,0,69,0,Personal Auto,Four-Door Car,496
JW15301,AZ,M,High School or Below,0,24664,69,0,Corporate Auto,Four-Door Car,496
PY20159,Nevada,M,College,0,45225,124,0,Corporate Auto,Sports Car,209
NC42524,California,M,College,0,30430,86,0,Special Auto,Four-Door Car,425
ZG19911,California,F,Bachelor,0,35149,64,0,Personal Auto,Two-Door Car,120
DI89983,California,M,Bachelor,0,16513,71,0,Personal Auto,Four-Door Car,340
IG56214,Nevada,M,High School or Below,0,10892,66,0,Personal Auto,Four-Door Car,316
CA86085,Washington,M,High School or Below,0,67176,72,0,Personal Auto,Four-Door Car,345
UO95739,Oregon,M,College,0,54704,113,0,Personal Auto,SUV,468
SB64873,Oregon,M,Doctor,0,25381,71,0,Personal Auto,Four-Door Car,340
TE82896,Oregon,F,High School or Below,0,0,74,0,Personal Auto,Four-Door Car,355
VY64199,Oregon,F,Bachelor,0,18150,67,0,Corporate Auto,Four-Door Car,220
IE82679,California,M,Bachelor,0,29735,69,0,Personal Auto,Four-Door Car,331
SL70257,Nevada,F,College,0,77156,73,0,Personal Auto,Four-Door Car,445
XJ85947,Oregon,F,College,0,88782,78,0,Personal Auto,Four-Door Car,357
EF84269,California,F,College,0,51489,139,0,Personal Auto,SUV,236
NY91328,California,F,Bachelor,0,16972,125,0,Personal Auto,SUV,600
AT49447,California,M,Bachelor,0,99359,95,0,Personal Auto,Two-Door Car,233
BM70908,AZ,M,College,0,58289,62,0,Personal Auto,Two-Door Car,297
GM63998,Oregon,F,Doctor,0,45173,268,0,Personal Auto,Luxury Car,1286
AR61426,California,F,Bachelor,0,93246,78,0,Personal Auto,Two-Door Car,41
CB62406,AZ,M,High School or Below,0,43758,171,0,Corporate Auto,SUV,1129
WH82416,Oregon,M,Bachelor,0,75651,81,0,Personal Auto,Four-Door Car,375
UI53874,AZ,F,Doctor,0,0,67,0,Personal Auto,Four-Door Car,321
LM44949,Oregon,F,Doctor,0,36938,70,0,Special Auto,Four-Door Car,244
JR59597,California,M,Bachelor,0,50843,82,0,Personal Auto,Two-Door Car,393
ZS22428,California,F,Bachelor,0,21907,62,0,Personal Auto,Four-Door Car,2
AZ34845,California,F,Bachelor,0,77846,119,0,Personal Auto,Sports Car,342
XZ34917,Washington,M,Bachelor,0,41043,72,0,Personal Auto,Four-Door Car,345
QU20310,AZ,F,High School or Below,0,97030,76,0,Corporate Auto,Four-Door Car,416
NQ42020,Oregon,M,High School or Below,0,80864,182,0,Personal Auto,Luxury SUV,618
ZF40143,Nevada,F,College,0,48197,106,0,Personal Auto,Four-Door Car,508
GU65780,California,M,Doctor,0,70837,73,0,Personal Auto,Four-Door Car,362
KY32675,AZ,M,High School or Below,0,85297,93,0,Special Auto,Two-Door Car,620
ZX35838,Oregon,F,Master,0,70177,115,0,Personal Auto,Four-Door Car,225
LU42720,Nevada,M,College,0,52499,138,0,Personal Auto,SUV,1171
FB25242,Oregon,M,College,0,63143,71,0,Corporate Auto,Four-Door Car,340
RW51650,Oregon,M,Bachelor,0,97361,73,0,Personal Auto,Four-Door Car,350
XX94684,Nevada,M,High School or Below,0,50052,130,0,Personal Auto,Sports Car,624
AH99727,AZ,F,Bachelor,0,11612,71,0,Personal Auto,Four-Door Car,340
NZ85858,AZ,F,High School or Below,0,78115,65,0,Personal Auto,Four-Door Car,255
JU19953,California,F,Master,0,81947,71,0,Personal Auto,Two-Door Car,203
LC33025,Oregon,M,College,0,44698,211,0,Personal Auto,Luxury Car,1012
BV86143,California,F,High School or Below,0,26876,66,0,Personal Auto,Four-Door Car,219
AY88788,Oregon,F,College,0,69841,192,0,Personal Auto,Luxury SUV,878
OJ33945,Oregon,F,High School or Below,0,97768,72,0,Personal Auto,Two-Door Car,151
LO84523,Oregon,M,High School or Below,0,0,187,0,Personal Auto,Luxury Car,1588
HZ25580,Washington,F,High School or Below,0,39062,61,0,Corporate Auto,Two-Door Car,346
AR96516,Oregon,F,Bachelor,0,50217,74,0,Personal Auto,Two-Door Car,355
JP69864,Washington,F,Bachelors,0,24910,63,0,Personal Auto,Four-Door Car,347
DL26809,Nevada,M,College,0,0,68,0,Personal Auto,Two-Door Car,489
MV69686,Oregon,F,Doctor,0,38500,99,0,Corporate Auto,Four-Door Car,423
SC95565,Nevada,F,High School or Below,0,62018,71,0,Personal Auto,Two-Door Car,293
RL31641,Oregon,F,College,0,0,65,0,Personal Auto,Two-Door Car,468
OH83248,California,M,Master,0,57394,106,0,Personal Auto,Four-Door Car,316
DB28979,California,M,Bachelor,0,23530,65,0,Corporate Auto,Two-Door Car,312
ZS32263,California,F,High School or Below,0,48887,95,0,Personal Auto,Four-Door Car,456
IY59173,Oregon,F,Master,0,68867,129,0,Personal Auto,SUV,619
KL17620,California,F,College,0,12062,63,0,Corporate Auto,Four-Door Car,302
CP28581,AZ,M,College,0,59230,107,0,Personal Auto,SUV,245
QR15592,AZ,F,Bachelor,0,59586,72,0,Personal Auto,Four-Door Car,91
RI85578,Washington,F,Bachelors,0,79699,65,0,Personal Auto,Two-Door Car,348
TG68823,AZ,F,Bachelor,0,25134,67,0,Personal Auto,Four-Door Car,321
WO78310,Oregon,F,College,0,0,61,0,Personal Auto,Four-Door Car,292
SC78905,Oregon,F,College,0,0,61,0,Personal Auto,Four-Door Car,292
EL88957,California,M,College,0,0,100,0,Personal Auto,SUV,720
SS54050,California,M,Bachelor,0,44901,70,0,Personal Auto,Four-Door Car,460
ZV99487,AZ,F,Bachelor,0,0,93,0,Personal Auto,Four-Door Car,149
XI51746,Oregon,F,Bachelor,0,28463,113,0,Personal Auto,SUV,324
KG85675,Nevada,F,Bachelor,0,13037,124,0,Personal Auto,SUV,839
KK64803,California,M,High School or Below,0,82320,99,0,Personal Auto,Four-Door Car,475
OM80593,California,F,Bachelor,0,0,104,0,Personal Auto,SUV,499
RL59810,Oregon,F,College,0,78460,64,0,Personal Auto,Four-Door Car,203
QQ53360,Nevada,M,College,0,0,92,0,Personal Auto,Two-Door Car,657
WR76339,California,M,College,0,46922,64,0,Corporate Auto,Two-Door Car,403
BA40043,California,M,College,0,60689,74,0,Corporate Auto,Four-Door Car,5
MK52197,Nevada,F,Master,0,0,71,0,Personal Auto,Four-Door Car,340
SV48204,Oregon,F,College,0,61108,89,0,Personal Auto,Four-Door Car,49
RJ79502,AZ,M,Bachelor,0,98003,107,0,Personal Auto,SUV,449
LY14355,Washington,F,High School or Below,0,73847,73,0,Personal Auto,Two-Door Car,350
NL32558,AZ,F,High School or Below,0,22081,84,0,Personal Auto,Two-Door Car,451
CP92616,Nevada,M,High School or Below,0,83006,235,0,Personal Auto,Luxury SUV,1065
BP28492,AZ,F,College,0,38713,66,0,Corporate Auto,Four-Door Car,316
MX28412,Oregon,F,College,0,28700,68,0,Personal Auto,Four-Door Car,326
DT99586,California,F,Master,0,61552,115,0,Personal Auto,SUV,12
IC41932,Nevada,M,College,0,56718,113,0,Personal Auto,SUV,542
DA35744,Oregon,M,Doctor,0,66776,71,0,Corporate Auto,Four-Door Car,131
GU96042,California,M,High School or Below,0,58268,67,0,Corporate Auto,Two-Door Car,228
UW98698,California,M,College,0,0,68,0,Personal Auto,Four-Door Car,542
SF32458,California,M,Doctor,0,12608,66,0,Personal Auto,Four-Door Car,214
OM85313,California,M,Master,0,63499,73,0,Personal Auto,Four-Door Car,278
MH81246,Oregon,M,High School or Below,0,36247,96,0,Corporate Auto,Four-Door Car,329
OH99089,California,F,Master,0,30228,73,0,Personal Auto,Four-Door Car,163
TG57800,Oregon,F,College,0,0,74,0,Personal Auto,Two-Door Car,501
GX19342,California,F,High School or Below,0,0,116,0,Personal Auto,Four-Door Car,1193
XE39286,AZ,F,Bachelor,0,99364,121,0,Personal Auto,Sports Car,580
JA93297,California,M,Bachelor,0,23665,67,0,Personal Auto,Four-Door Car,404
II37789,AZ,F,College,0,0,94,0,Corporate Auto,Four-Door Car,807
IC32996,Oregon,M,High School or Below,0,69247,61,0,Corporate Auto,Two-Door Car,226
LO67195,AZ,F,College,0,56047,92,0,Corporate Auto,Four-Door Car,82
PG93638,Oregon,M,College,0,28919,73,0,Personal Auto,Two-Door Car,207
OZ41737,Oregon,F,Doctor,0,0,70,0,Personal Auto,Four-Door Car,223
OY66019,Oregon,F,College,0,0,83,0,Personal Auto,Four-Door Car,254
CH73843,AZ,M,High School or Below,0,69900,64,0,Personal Auto,Two-Door Car,33
XT93203,California,M,High School or Below,0,55687,276,0,Personal Auto,Luxury SUV,1324
OR85652,Oregon,F,Bachelor,0,78294,92,0,Personal Auto,Four-Door Car,181
LR10110,Washington,F,Bachelors,0,0,73,0,Corporate Auto,Four-Door Car,350
XK11432,AZ,M,Bachelor,0,0,62,0,Personal Auto,Two-Door Car,297
OX24868,California,F,High School or Below,0,0,168,0,Personal Auto,SUV,1476
EZ74530,Nevada,M,High School or Below,0,0,104,0,Personal Auto,Sports Car,748
HP46467,Oregon,F,College,0,21385,127,0,Corporate Auto,SUV,609
KP54476,California,M,Master,0,87128,97,0,Personal Auto,Two-Door Car,495
AI47152,Nevada,F,College,0,35434,66,0,Personal Auto,Four-Door Car,297
BU15334,California,F,Master,0,29462,107,0,Corporate Auto,SUV,513
GD59796,Nevada,F,College,0,53243,102,0,Personal Auto,Four-Door Car,489
OX59701,California,M,High School or Below,0,21006,139,0,Personal Auto,SUV,667
OD63728,California,F,College,0,0,65,0,Personal Auto,Two-Door Car,312
JC38573,Oregon,M,Bachelor,0,36088,72,0,Corporate Auto,Four-Door Car,345
RC11491,Oregon,F,College,0,28948,131,0,Corporate Auto,SUV,295
RZ24101,Nevada,F,College,0,24417,185,0,Personal Auto,SUV,888
OB88698,Oregon,M,High School or Below,0,67099,69,0,Personal Auto,Two-Door Car,22
IK92617,Oregon,F,Bachelor,0,97830,96,0,Personal Auto,Four-Door Car,298
YH43996,AZ,M,College,0,0,101,0,Personal Auto,Four-Door Car,727
BJ65040,AZ,F,High School or Below,0,93558,67,0,Personal Auto,Four-Door Car,478
WY57101,AZ,F,Doctor,0,37384,99,0,Personal Auto,Four-Door Car,475
OG77759,AZ,M,Bachelor,0,28227,62,0,Personal Auto,Four-Door Car,551
HN38084,Nevada,M,High School or Below,0,51008,74,0,Corporate Auto,Two-Door Car,355
GD11927,California,M,High School or Below,0,78185,61,0,Personal Auto,Four-Door Car,292
MC20349,California,F,Bachelor,0,0,74,0,Personal Auto,Four-Door Car,532
HM22034,Nevada,M,College,0,0,68,0,Personal Auto,Four-Door Car,670
KH48996,AZ,F,Bachelor,0,97205,100,0,Personal Auto,Sports Car,5
VF32979,Washington,F,Bachelors,0,25472,73,0,Corporate Auto,Four-Door Car,350
LS90887,California,F,Bachelor,0,26225,72,0,Special Auto,Four-Door Car,320
EN72010,Oregon,M,College,0,20545,70,0,Personal Auto,Two-Door Car,336
KH44031,Oregon,F,Master,0,0,83,0,Personal Auto,Four-Door Car,398
GJ47896,AZ,F,College,0,35503,67,0,Personal Auto,Two-Door Car,216
GD87742,Oregon,F,College,0,58988,118,0,Personal Auto,Sports Car,566
MD14027,Nevada,F,Bachelor,0,0,74,0,Personal Auto,Two-Door Car,355
XA32915,Nevada,M,High School or Below,0,0,64,0,Personal Auto,Two-Door Car,685
XR52852,Oregon,F,College,0,0,66,0,Special Auto,Four-Door Car,316
EZ48947,Nevada,M,College,0,67197,111,0,Special Auto,SUV,147
OJ50322,Nevada,M,High School or Below,0,39032,198,0,Personal Auto,SUV,950
XB77333,Oregon,F,College,0,0,68,0,Personal Auto,Four-Door Car,326
QB58745,California,M,High School or Below,0,34927,70,0,Personal Auto,Two-Door Car,242
IG62421,Nevada,M,Doctor,0,30817,88,0,Personal Auto,Four-Door Car,91
SF29724,California,F,Bachelor,0,31535,70,0,Personal Auto,Four-Door Car,90
WM95454,California,F,Bachelor,0,23376,78,0,Personal Auto,Four-Door Car,374
CB96381,California,F,College,0,46244,62,0,Corporate Auto,Four-Door Car,255
MJ60422,AZ,M,Bachelor,0,34886,84,0,Personal Auto,Two-Door Car,403
NC63295,AZ,M,High School or Below,0,0,66,0,Corporate Auto,Four-Door Car,316
CM55703,Washington,F,College,0,33746,74,0,Personal Auto,Two-Door Car,355
ZE76673,Oregon,M,Doctor,0,24164,137,0,Personal Auto,Sports Car,657
TO60700,Washington,F,Bachelors,0,25859,74,0,Special Auto,Four-Door Car,355
WF34690,Oregon,F,Bachelor,0,0,68,0,Personal Auto,Four-Door Car,326
ZM28138,AZ,F,Bachelor,0,40153,61,0,Personal Auto,Four-Door Car,340
FI14842,Nevada,F,College,0,0,104,0,Personal Auto,SUV,499
KC32511,Oregon,F,Master,0,97131,64,0,Personal Auto,Four-Door Car,307
NE10467,AZ,F,High School or Below,0,23712,106,0,Corporate Auto,SUV,508
PT93474,Oregon,F,Bachelor,0,0,64,0,Personal Auto,Four-Door Car,307
RL74454,Nevada,F,Bachelor,0,33171,65,0,Personal Auto,Four-Door Car,236
DQ31994,Nevada,F,College,0,0,83,0,Corporate Auto,Four-Door Car,398
DN98431,Oregon,F,High School or Below,0,0,68,0,Corporate Auto,Four-Door Car,326
EV53200,Nevada,M,College,0,60228,112,0,Personal Auto,SUV,286
AJ89107,AZ,M,High School or Below,0,27072,93,0,Personal Auto,Four-Door Car,565
WS25565,California,M,Master,0,26057,74,0,Personal Auto,Four-Door Car,523
ZY33234,Nevada,F,High School or Below,0,66331,107,0,Personal Auto,Two-Door Car,513
PS69748,Washington,M,College,0,83846,74,0,Personal Auto,Four-Door Car,355
HL33607,Washington,M,College,0,83846,74,0,Personal Auto,Four-Door Car,355
DG90902,California,F,College,0,45106,73,0,Personal Auto,Four-Door Car,350
SW96063,AZ,F,Bachelor,0,78435,130,0,Personal Auto,SUV,553
CP19929,California,F,Bachelor,0,0,63,0,Corporate Auto,Two-Door Car,453
KR50062,Oregon,M,College,0,79507,70,0,Personal Auto,Two-Door Car,442
CU19735,Arizona,M,High School or Below,0,44986,101,0,Corporate Auto,SUV,624
ST52914,Arizona,M,College,0,25899,79,0,Personal Auto,Two-Door Car,568
WQ68301,Oregon,M,Bachelor,0,13610,74,0,Personal Auto,Four-Door Car,355
LR33381,Nevada,M,Doctor,0,0,65,0,Personal Auto,Four-Door Car,312
UR36912,California,M,Bachelor,0,77362,70,0,Personal Auto,Two-Door Car,386
SK46419,California,M,High School or Below,0,96443,102,0,Personal Auto,SUV,489
BY88757,California,M,Master,0,0,135,0,Personal Auto,SUV,939
ER65086,Nevada,M,Doctor,0,90778,76,0,Personal Auto,Four-Door Car,62
TP87527,California,F,High School or Below,0,0,65,0,Corporate Auto,Four-Door Car,361
VL80291,Nevada,F,Master,0,78494,79,0,Personal Auto,Two-Door Car,122
WL45773,California,F,Doctor,0,83497,69,0,Special Auto,Four-Door Car,196
TT36693,Nevada,M,College,0,58842,110,0,Personal Auto,Four-Door Car,528
PT12544,Arizona,M,College,0,63935,87,0,Personal Auto,Four-Door Car,221
CI24326,Oregon,M,Bachelor,0,0,96,0,Personal Auto,Four-Door Car,460
YQ73717,California,M,High School or Below,0,0,69,0,Personal Auto,Four-Door Car,331
FG99706,Oregon,F,College,0,0,77,0,Personal Auto,Four-Door Car,369
OM63414,Arizona,F,Bachelor,0,62258,65,0,Personal Auto,Two-Door Car,117
JQ74890,Nevada,M,Bachelor,0,0,80,0,Corporate Auto,Four-Door Car,739
FP93662,California,F,Master,0,58516,98,0,Corporate Auto,Two-Door Car,470
SA40041,Washington,F,Bachelor,0,22814,73,0,Personal Auto,Four-Door Car,360
EW82164,California,F,Bachelor,0,56901,104,0,Personal Auto,SUV,499
KV99550,California,M,High School or Below,0,0,61,0,Personal Auto,Four-Door Car,292
CA96230,California,M,Doctor,0,99443,117,0,Personal Auto,SUV,228
QN17712,Oregon,F,College,0,0,113,0,Personal Auto,SUV,373
KM79894,Arizona,M,Master,0,88246,77,0,Corporate Auto,Four-Door Car,428
KR25511,Washington,M,High School or Below,0,26876,76,0,Corporate Auto,Four-Door Car,364
DZ45471,Nevada,M,College,0,64801,64,0,Personal Auto,Four-Door Car,268
DE18949,Oregon,F,College,0,57029,68,0,Corporate Auto,Two-Door Car,135
BN74268,Arizona,F,College,0,28045,99,0,Personal Auto,Four-Door Car,475
QJ93301,Nevada,M,Master,0,44661,101,0,Personal Auto,Two-Door Car,436
OO92815,Arizona,F,High School or Below,0,21246,83,0,Personal Auto,Four-Door Car,398
HV50891,Nevada,M,Doctor,0,31278,92,0,Personal Auto,Two-Door Car,441
RK59543,California,F,High School or Below,0,74454,71,0,Personal Auto,Four-Door Car,340
IH54239,California,M,Master,0,62474,63,0,Personal Auto,Four-Door Car,112
GB14456,Nevada,M,High School or Below,0,0,130,0,Personal Auto,SUV,1376
RC95515,Arizona,M,College,0,20647,63,0,Personal Auto,Four-Door Car,185
TI61458,California,F,Bachelor,0,33806,89,0,Personal Auto,Four-Door Car,395
RB49468,Oregon,F,Bachelor,0,0,70,0,Personal Auto,Four-Door Car,340
SJ18454,Oregon,M,High School or Below,0,0,111,0,Personal Auto,Sports Car,900
KC19420,California,F,College,0,19589,127,0,Personal Auto,SUV,1027
TP12241,California,F,College,0,22338,67,0,Personal Auto,Two-Door Car,307
BD89564,Nevada,M,College,0,66839,154,0,Personal Auto,Sports Car,739
